gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Skin-Atrium)	pct_gene_expr	max_pct_tx_expr
LAMB2	0.0013244101708457566	1.0518040726252612e-4	6	1	-0.4764195627186013	1	1
ADK	0.001627466246036825	0.06511445700294571	8	0	-0.47628392119642404	1	0.8333333333333334
DCAF6	8.68424564352883e-8	1	9	0	-0.4761788382543582	1	1
PPFIBP2	7.023567625440064e-8	4.8195034597546787e-4	8	2	0.47573286392257313	1	1
ITM2C	0.011299307299898628	0	2	2	-0.473759806190465	1	1
PDLIM7	1.2755987468446749e-5	0.00370304179098684	10	1	-0.473116046435904	1	1
ATP5MC1	2.299312866456909e-4	7.68768766664032e-6	3	2	-0.4730080576308011	1	1
PDCL3	0.0364370375183278	0.10198950195390846	4	0	-0.4729439508235413	1	1
LOC113253631	9.585594109291319e-4	8.042303937209586e-4	5	1	-0.4718279393857375	1	1
FAT1	6.334132667279752e-6	1.1098039975783983e-4	7	1	0.4703940002428334	1	1
MANEA	0.0018292740240262984	0.06479080970699286	12	0	-0.470287858807388	1	1
ATP9A	7.344952080801881e-4	6.059698828242889e-5	3	2	-0.4696780265613185	1	1
FLOT1	0.006281251249663395	0.02926672378012682	9	1	-0.4692769364595595	1	1
KCTD1	0.03453927561517426	0.1609777884635871	3	0	-0.46848011726350797	1	1
NUP85	0.01407066785574191	1	11	0	-0.46837238302431006	1	0.6666666666666666
TEAD2	0.003829883182285484	1	6	0	-0.4674588266105976	1	1
VPS16	0.01236501429468506	1	6	0	-0.4664577359352138	1	1
MYL9	4.7387547087232046e-7	0	2	2	-0.4647154872258701	1	1
DMWD	0.0369160594058312	0	2	2	-0.46443856678188844	1	1
FGFR3	0.0015514855986665656	0.004439443501396423	8	2	-0.46427125262334235	1	1
NBEAL1_CARF	0.010161463743877646	8.027005045499294e-4	5	1	-0.4642095141065955	1	1
OXCT1	0.03299477855815556	0.728881079934566	9	0	-0.46415072001291646	1	1
CAMK2D	2.821172448215605e-23	7.731564129925294e-10	6	1	0.4637031495082917	1	1
EML1	5.870672482962774e-11	0.0040615251229322085	5	2	-0.46362532018277997	1	0.8333333333333334
ADSS	3.7431352677631065e-5	9.476534948982238e-5	3	2	-0.46316960913926164	1	1
DUS2	0.0013601597609761912	1	8	0	0.4630999811100491	1	1
SMPX	0.008640537144221232	0.003590799078328995	4	2	-0.46249857938902417	1	1
DENND4C	5.473330060063446e-7	0	2	2	-0.4609621612288207	1	1
SUGCT	0.044530198285625426	1	5	0	-0.4609378973085108	1	0.8333333333333334
SH3D19	0.00452107731233003	7.474842119157922e-4	6	1	-0.4609119307633846	1	1
SS18	5.604671259223249e-4	4.932996608658659e-5	5	1	-0.4600375588469911	1	1
NPC1	0.03959861052545714	0.15236605013822352	3	0	-0.45766206239848295	1	1
LOC113243634	0.0262341047851321	0.30538390962917544	5	0	0.45731111759644416	1	0.8333333333333334
USP28	0.035890706804466065	1	7	0	-0.45710616725230424	1	0.8333333333333334
SNX5	0.00400997893859222	0.006264702481023051	5	1	-0.4569075128777276	1	1
BTBD1	9.780896197367101e-8	2.8663597851401575e-7	3	2	-0.4566384632890977	1	1
CUNH15orf40	0.02980594080654651	0.02335445284188824	8	1	-0.45620528290611073	1	1
WDR73	0.00283590832871245	1	7	0	-0.45586577384042926	1	1
CYTB	7.202318153879424e-7	5.614231914574938e-8	3	2	-0.45564565736760876	1	1
NCOA6	5.3426117274865664e-17	8.153514644542203e-7	7	2	0.4555656249581408	1	1
RTN4	5.876862284664574e-20	2.179073742760517e-10	7	4	-0.4553347948417753	1	1
PATJ	0.0015583898098462854	0.00995152578257302	6	1	-0.4551910259622758	1	1
SRGAP1	0.04047408557762104	1	4	0	-0.45481658219942944	1	0.6666666666666666
THBS3	0.03374824381666482	1	14	0	-0.4541318938184586	1	0.6666666666666666
TMEM131L	0.004792879321397843	0.0024366524388859836	8	1	-0.45314097896908856	1	1
DCAF8	9.70931993983593e-9	1.473643886435961e-4	10	1	-0.45263474705177803	1	1
SCFD1	5.445642312518832e-4	0.00865640256991001	10	1	-0.4520370789792174	1	1
CD47	2.1393520912415806e-5	2.536662551871566e-5	7	1	-0.4496943149181061	1	1
GPD1L	0.014939701810111191	0.16228948953396616	6	0	-0.44939214076441314	1	1
UGGT1	0.00885177826592836	0.14070293749539287	5	0	-0.44877165032858063	1	1
ABHD6	0.021053840479231853	1	4	0	-0.44849174718303153	1	1
MBTD1	0.014217489629110644	0.08745336173307573	7	0	-0.448142645693644	1	1
POPDC2	1.6525863737625057e-4	0.026716672533164267	4	1	-0.44773202644750754	1	1
DOCK7	0.03789545894542579	0.6618172574943796	6	0	0.44599728951824263	1	1
PLEKHA7	0.004135820712674046	0.09463721014534213	6	0	-0.4449086069774169	1	0.8333333333333334
FLT1	0.001346096558333485	0.00290213252927536	6	1	-0.4420537598374877	1	1
FXR1	1.7109827630796392e-43	1.1729774485566485e-15	8	3	0.441089980326247	1	1
CNTRL	0.006185406714421709	0.05617427426224791	7	0	0.44029923788079656	1	1
GPD2	0.034860500646042514	0.26200671181178475	5	0	0.44006035177861114	1	1
PPP4R3A	2.4205451321248757e-6	1.243480257078722e-4	7	2	0.43825174747120954	1	1
NFIB	4.9206673024029754e-11	1.7572710208089997e-6	7	2	-0.4376839683572991	1	1
ULK2	1.4167753074595268e-5	4.579807556623724e-5	4	2	0.4373525597054029	1	1
PDE3A	7.367925806809619e-6	4.328525388181409e-4	5	2	-0.43729425579451464	1	1
LRCH3	0.006196881146591927	0.10228938405191094	6	0	0.4369867973001681	1	1
RAPGEF5	0.006744624249945064	0.003958578584895009	5	2	-0.43606377741668867	1	1
LIMS2	0.019930955950444286	0.14339931368743136	11	0	-0.4350157087830362	1	1
LZTS2	0.04464766678523639	0.09836690036808231	3	0	-0.434582605109321	1	1
GALNT12	0.00398883875527336	0.39042377090546165	4	0	0.4338792134540447	1	1
FHL1	2.938723066505144e-9	1	16	0	-0.4338505136903395	1	1
NLN	0.03522114587247393	0.020218570924066055	3	1	-0.4337714052451715	1	1
PIP5K1A	0.02665039657589018	1	8	0	-0.43342975601059414	1	1
RTL6	0.01110792714253054	0	2	2	0.43144183005248027	1	1
SMYD1	2.323657666692261e-6	2.505292963937137e-5	4	1	-0.4309303329135168	1	1
SEH1L	5.305740854213293e-6	0.0032604133606922016	5	1	-0.42942183606057877	1	1
PLS1	0.00452107731233003	1	10	0	0.42853499981538323	1	0.8333333333333334
DNAJB6	1.1300549249912608e-4	0.1761408772068403	10	0	0.4274361865142976	1	1
ZFAND2A	0.049806577302411566	1	8	0	-0.4266391637058651	1	0.6666666666666666
USP25	1.0152129088921057e-10	8.716040240132837e-4	5	2	0.4262657784512257	1	1
GOPC	0.00901031793086045	0	2	2	-0.42602438777906393	1	1
CDC42EP4	0.017867005172953167	0.1032957302730041	3	0	-0.4247853117277276	1	0.8333333333333334
IL11RA	1.2552150433999548e-7	1	12	0	-0.42291478506087377	1	1
KCNJ8	0.01051658181473758	0.0031176836954352853	3	1	-0.4219699359066833	1	1
BECN1	3.3275917106471563e-7	0.0015425241281009007	8	2	-0.42141268114185704	1	1
SLC8A1	9.12144323900816e-8	1.8522593451019656e-4	7	3	0.4213809146066157	1	1
DNM1L	0.005683384932404564	0.22010020187181856	7	0	0.42064132838606505	1	1
ZNF236	0.014473933066866906	0.9698540117264721	5	0	-0.4204933308401424	1	1
LOC113252908_LOC113252909	0.0024469261315847603	0.006296298491602323	3	2	-0.41965911676895845	1	1
VIRMA	2.3768800401712807e-5	1	10	0	-0.4183513757909809	1	1
MFN2	2.8364024861013722e-18	1.7003771174541202e-6	10	3	-0.417832408646349	1	1
ARHGEF28	0.020106894650456907	0.11292293587496226	3	0	-0.41662790785418313	1	1
ENSA	3.011505685771519e-15	1.846396278642112e-14	6	2	-0.41611795785210526	1	1
TPMT	7.158140251736011e-8	1.7306022411897276e-8	6	1	-0.41563123502697674	1	1
FAM189B	0.014983814272078145	0.1959823055576587	4	0	-0.4150322336325024	1	1
MYOM2	2.97656990774575e-4	0.009597281552108993	10	1	-0.4139967926490674	1	1
EEA1	0.007187363362216008	0.7358520144525919	7	0	0.41294868583023736	1	1
LOC113241646	0.021253981112605243	0.14224511619093552	4	0	0.4121265160266773	1	1
CDK6	0.03374824381666482	0.05917079355141374	4	0	0.4110265529389725	1	1
USP3	0.016069397008492036	0.08707455284730316	10	0	-0.410737298512601	1	1
SEC31A	0.0053712461605162805	0.3089742580320949	18	0	-0.4105190726656915	1	1
CSDE1	1.5623990316076572e-29	3.919210820744238e-4	11	1	-0.41040806195376406	1	1
INO80D	0.04464766678523639	0.05278572054459541	5	0	0.4098140889442586	1	0.8333333333333334
SH3TC2	0.0012721440654266866	0.07405699779555441	6	0	-0.40934787844981846	1	1
FBXW2	0.0025449094647897264	0.1893538891184326	6	0	-0.4093028839600365	1	1
RALGAPB	0.017930188125923917	0	2	2	0.4085041528495873	1	1
ACOX1	8.196819290472051e-7	6.099615545098034e-5	8	1	-0.40782944985293607	1	1
EHHADH	8.394789811703449e-4	1	13	0	-0.40781897635109426	1	0.8333333333333334
CCDC138	0.049016380452752244	0.8186867304068716	9	0	-0.40713396741727087	1	1
RABGGTB	1.6058921642152634e-6	8.493422826282183e-6	5	2	-0.40684389354891565	1	1
GPR180	0.014830841357188807	0.0953214095744105	8	0	-0.40647385948282355	1	1
LOC113248645	0.0319484714602931	0.215955095227991	11	0	-0.40637446919823095	1	0.8333333333333334
RPF1	0.017836014363940417	1	8	0	-0.40482687415541513	1	1
CLK1	0.006268647721398124	0.003255090158939726	5	1	-0.4038818678063267	1	1
GALT	0.026026473558350714	1	10	0	-0.40336423327072723	1	1
TAF15	0.031697071281345024	0.9050609418401679	3	0	0.40316474114028233	1	1
TRIM63	1.4881139454677403e-6	1.1878163797632546e-8	4	2	-0.40295311960159863	1	1
RAB28	1.8933187194458536e-6	0.007791337635407092	6	1	0.40156688860978196	1	1
PHC3	0.024189705070131656	1	7	0	-0.4012484788804603	1	1
THOC5	0.03017156123364522	0.7518337128549442	7	0	-0.40116294125093654	1	1
DYNLL2	0.009245926613164226	0	2	2	0.3999132657553155	1	1
CLIP1	4.715071951833019e-14	0.007320098473068376	12	1	0.3960744164774744	1	1
PDGFC	0.004792879321397843	1	4	0	-0.39443468264816844	1	1
DUSP26	1.5635892248481832e-6	0.04240231753448282	6	1	0.3942609201316085	1	1
MAP3K3	0.01629258775051863	0.051247652793102616	3	0	0.394219283980376	1	1
FSD1L	8.394789811703449e-4	0.7217853110352309	5	0	-0.3939453195636624	1	1
FASTK	2.369321480197901e-4	3.863890593955483e-4	6	1	0.3938985349636666	1	1
PLD3	0.02366138200611618	0.1302395576540247	6	0	-0.3937857340222095	1	1
IARS	0.02216397791622589	0.5292607648947016	7	0	-0.39351169064135005	1	1
DYSF	7.365723234034917e-11	7.223751134429924e-4	11	2	-0.3932089222009239	1	1
CD44	1.3195099085675813e-15	0.0021263675545019315	6	2	0.3927387199940093	1	1
SETD4	0.038876320853364905	0.958170131731174	10	0	-0.39193005507949125	1	1
APP	4.606590964395897e-5	5.017362862044788e-6	6	2	-0.39150353385130754	1	1
GYG2	0.005338749484182126	1	11	0	0.3910971923947538	1	0.6666666666666666
EPN2	0.008520105456537875	0.06654376678422222	4	0	-0.3907745980980059	1	1
RAMAC	0.02356997882712953	0.0184502138924158	4	1	-0.3904972400007466	1	1
ZNF212	0.028964185888852877	1	6	0	-0.3904220998918843	1	1
ZHX1	0.006714014627088694	0.22092935691792875	5	0	-0.3901241064213474	1	0.8333333333333334
MAGI1	0.001098302741710217	0.0889445014057282	8	0	0.38934528996063306	1	1
THRB	0.04992924012868083	1	11	0	-0.38893005794186497	1	0.8333333333333334
MRPS18C	4.491141014429981e-4	3.58024153137427e-5	3	2	-0.38818164296924496	1	1
DOCK9	1.1861697644022221e-8	2.837049899235736e-5	10	2	-0.388049086269904	1	1
THAP9	0.02852654206522345	0.014925347472692856	4	1	0.3875341124808509	1	1
LOC113247645	2.842146778752676e-5	5.021879397457165e-4	8	2	0.386355034452494	1	1
CUNH19orf47	8.158986756123624e-4	1	9	0	-0.3860213187750665	1	1
PPP3R1	0.04930877348603839	0	2	2	0.38577964185368363	1	1
SNRK	5.29955203458637e-4	0.0013418058417338518	4	2	0.3857700006404252	1	1
LOC113257633	0.0030121921305520725	2.980315412666236e-4	3	1	0.3851021979975978	1	1
SEPT10	0.0040295792244449775	7.467664452022461e-4	6	1	0.3843962584942124	1	1
CHD9	0.004296718355168835	0.26725963987032536	7	0	-0.3840335392654446	1	1
FNBP1L	0.003213137167849418	1	9	0	-0.3837043360182406	1	1
USP47	2.5314175870209055e-7	0.002269455245668892	12	1	-0.38364829843899567	1	1
DCTN1	3.6467561426560365e-9	1.42638794835093e-4	13	1	-0.38337716146116346	1	1
PTPRG	0.03675826817153424	0.06663238270349663	5	0	0.38239611738701884	1	1
ACSS2	1.8119043116506903e-5	1.0615263803017403e-4	9	1	-0.3818946880874774	1	1
PRDX5	7.17330304435126e-4	0	2	2	-0.38044447015223903	1	1
VWF	5.445642312518832e-4	0.012329351477526847	9	1	-0.3786407146302511	1	1
TBC1D1	7.462266446323041e-5	0.05692920756665708	11	0	-0.3784165133071604	1	1
DPM1	1.1499315443324393e-5	0.018426243224160924	3	1	0.37832044136610055	1	1
POMP	2.1146823689920647e-4	3.406626688603607e-6	4	2	-0.37796294247655926	1	1
ACTR3B	0.027728503654851362	0.4323816545276403	5	0	-0.3776875665497654	1	1
ZNF106	2.941432765089341e-19	4.00166494201506e-9	6	2	0.37712885977586025	1	1
RHOA	5.256763210254336e-5	0	2	2	-0.37653464459269737	1	1
MARK3	0.0013061001945898721	0.04213502049623974	7	1	-0.37575065340603253	1	1
GMPR	8.014465205676472e-4	1.0419112253897649e-4	5	1	-0.37523863972258076	1	1
TTN	6.064317854527846e-14	1.5063066576878313e-4	16	1	-0.3750951185230714	1	1
EFHD1	0.04940019521512742	1	3	0	-0.374276734329233	1	1
PDE1C	1.238244345828862e-4	2.1893118006547115e-6	4	1	0.3737202458081993	1	1
ST6GALNAC6	0.002624159405979105	0.10698441298079067	7	0	-0.37329218428495786	1	1
SELENOT	7.970994700950646e-6	1.003001027858176e-6	5	1	-0.372793062662097	1	1
ITGB1BP1	0.03971642836718641	0.024520278886560897	4	1	0.37264604865823214	1	1
DNAJC9_MRPS16	2.4291041281115596e-4	1.16534719476272e-5	4	2	-0.37148704524985243	1	1
CLIP4	0.01578975930541412	0.043971524126635055	3	1	-0.37134294281045965	1	1
CHIC1	0.01236501429468506	0.3545366515288359	3	0	-0.37089776239155975	1	1
NSMCE1	0.034860500646042514	0	2	2	0.370846775809336	1	1
LOC113264906	0.0017073958835534557	0.09652097557225468	7	0	0.37011557867646877	1	1
RANBP17	0.03299477855815556	1	7	0	-0.3695351392208842	1	1
TRAK2	0.02366138200611618	0.014693231630016146	5	1	0.3694790067390191	1	1
KLHL21	0.001987017527176302	1.5617017493673734e-4	3	2	-0.36921427408222324	1	1
CLSTN1	1.752954597902155e-5	0.07151240447168024	7	0	-0.3689510824416185	1	1
FILIP1	8.934742973915474e-9	8.630030305645777e-6	4	2	-0.3688007287002385	1	1
SRSF1	9.503993828208555e-4	0.31648083225765117	10	0	-0.3685602583234297	1	1
SSH3	0.03351024226579961	1	9	0	-0.36851628949383625	1	0.8333333333333334
RRP12	0.04754262498837953	0.07886564717053149	5	0	-0.36844934485523967	1	1
L2HGDH	0.011106828357255882	0.7771909600687841	6	0	-0.367118299285871	1	1
TDP2	0.001111198566598014	0.4402962649769783	4	0	0.36641462495901067	1	1
SLC35C2	0.01110792714253054	1	12	0	-0.36640693828225573	1	0.8333333333333334
COG1	2.9056095778942886e-4	0.01112585579778365	10	1	-0.3661621486020769	1	1
PHKA1	0.007966547718921937	0.14658772734193826	11	0	-0.36583849174052235	1	1
ABI1	0.0012655610644946517	0.1986726239883239	9	0	0.3650494074205646	1	1
DIP2C	0.02796606118496701	0.08819363114152069	4	0	-0.3650479915132903	1	1
RAB6A	2.0689749658240474e-11	0	2	2	0.36492838896916513	1	1
TMEM168	0.017930188125923917	0.010869373436812085	6	1	-0.3645493047093732	1	1
STK3	0.0010695457369642326	0.15191781148176836	8	0	-0.36346556643652767	1	1
GSTZ1	0.0468798227175131	1	10	0	-0.36319662539988573	1	1
MYO9A	1.488428783937251e-6	0.001258456605525417	7	2	0.36293587601746	1	1
SDHD	1.231819044461943e-7	1.358197423117886e-9	4	2	-0.3624682011853082	1	1
MYOM1	1.5904299079101078e-9	0.09151267564886172	14	0	0.36241939000650286	1	1
HADHA	1.954881466561832e-6	7.963634829018693e-4	9	2	0.3622976149497851	1	1
MLIP	9.745366489401187e-6	1	10	0	0.36218385892874494	1	1
GTPBP8	0.01426564360463801	1	7	0	0.36160047257524686	1	1
ZNF672	0.008882466014121475	1	9	0	-0.3601104395432814	1	1
VANGL1	0.002269428674864998	0.057060275483754405	3	0	0.3600656358969032	1	1
TMED10	2.1239225802525039e-4	9.556294100777106e-6	3	2	0.3568323119553255	1	1
DHDDS	0.005258482317057959	1	7	0	-0.3567013104970839	1	1
MTIF2	9.81914739962001e-6	0.5169990781488637	6	0	-0.3565961259697232	1	1
ZFP90	0.017434249433715347	0.1777449143761434	6	0	-0.3561820272302222	1	1
LOC113261837	0.03351024226579961	1	10	0	-0.35607299913382967	1	1
HERC3	0.0034178208238675504	0.05363649350010825	17	0	-0.355733566197497	1	1
ITGB6	0.009326444416795938	0.6340366827120151	8	0	0.354716892260328	1	0.8333333333333334
PTPRA	0.003606985384984222	0.311149998769107	6	0	-0.35468704827795877	1	1
RBM5	1.1941634820032631e-5	1	14	0	-0.35446347246455245	1	1
GPATCH11	0.002955729646124193	1	7	0	0.35435323977490246	1	1
RALGAPA1	1.5413247876223866e-8	3.1641613490580736e-4	7	2	-0.3542193902695427	1	1
CCPG1	2.1214413911006364e-8	0.13055737596671627	9	0	-0.3539453099468924	1	1
IRF2BP2	0.04527905027950459	0	2	2	-0.35367692675261636	1	1
KLHL31	0.0010936308243071982	0.09981701114914789	6	0	0.3530237643995128	1	1
EIF4E2	0.004899509770213997	2.5305345780628056e-4	4	2	-0.35266317185013984	1	1
PHACTR1	0.0010631945963952508	0.8767596178106964	6	0	-0.3525992709873768	1	1
KLC1	0.035206140719812394	1	13	0	-0.3521631589479395	1	1
IDH2	2.130394832939043e-4	0.0013123388322750266	4	1	-0.3517737920639477	1	1
N4BP2L2	1.3469169437513374e-9	6.963197728567908e-4	7	2	0.3516857250183314	1	1
ARAP3	2.130394832939043e-4	0.017228477467658702	8	1	-0.35168307326581105	1	1
TBL1XR1	0.007043941579299789	0.1966874863124907	9	0	-0.35107777221211967	1	1
SNX4	0.02216397791622589	0.5859327727301892	5	0	-0.3505415355783317	1	1
SPG7	0.006070681113671906	0.01023636322400146	5	1	-0.34995682594165634	1	1
ELOC	0.03520012709987408	0.21102865744231636	4	0	0.34972355997928894	1	1
PCNP	0.035890706804466065	0.32499293037998006	8	0	-0.3493625882305885	1	1
UBAP2L	0.025066217659256387	0.022713108381508078	12	1	-0.34848837580934544	1	1
ZNF175	0.012132699702401039	1	7	0	-0.34835721306893935	1	0.6666666666666666
SGK1	0.04882236116204032	0.19687987919720995	9	0	-0.3482161652744946	1	1
GLMN	0.02216397791622589	1	10	0	0.3480935105430791	1	0.8333333333333334
CCDC9B	0.016706296531961227	0.3481593727364646	4	0	0.3463332026301303	1	1
SYAP1	0.04758690451314457	0.01545443526391286	3	1	0.346012007854518	1	1
SLC30A4	0.010619741864360701	0.38952328900002264	3	0	0.3456997133117036	1	1
CHD8	8.394789811703449e-4	1	9	0	-0.34564968832169507	1	1
PRKAB2	1.0900622295762932e-13	0.003458811304246244	10	1	-0.3441566729738411	1	1
ARID1B	0.012035580702055113	0.015355986181701467	7	1	-0.34396056733264785	1	1
FPGT	0.005166135897981817	1	5	0	0.34385722046591016	1	1
ACPP	0.020564637461127154	1	4	0	0.343523496720534	1	1
CCDC88C	0.02152284444652291	0.3945312689986705	5	0	-0.34258511132497516	1	1
OSBPL9	0.011106828357255882	1	10	0	-0.3419327606218215	1	1
HERC2	5.182622120378949e-4	0.005134856424365642	7	1	-0.34096480574535326	1	1
THAP5	0.03714418977794779	0.012701021635439682	4	2	-0.340951059603347	1	1
CLASP1	1.1517988248450915e-10	0.0010143412177056241	12	3	-0.34087503342092607	1	1
BBS4	0.04080103085659462	1	6	0	-0.3407196887779077	1	1
ZNF25	0.0012048099996509038	0.5698245668857137	11	0	-0.3391039994447296	1	1
PPP1R10	0.0018028051899577715	0.03611274048829108	7	1	0.3390232189869752	1	1
PTGES3	0.004009739327739894	0.013665738989606482	6	2	0.3388056803749163	1	1
OXR1	0.001134339384923515	0.002088120428341821	9	1	-0.33863711759048987	1	1
RILPL1	0.00476910298138664	0.003971527714571692	3	2	0.338203050825876	1	1
KIF13A	0.024485375751074307	0.00819800271867559	4	2	-0.33778109392601974	1	1
KLHL24	0.002606927599987158	0.07063451983675115	11	0	-0.336068886932155	1	1
NRAS	0.00885177826592836	0.21530339673721385	7	0	-0.3355971534726385	1	1
RAPGEF1	0.01505326020987187	0.008763501714286607	5	1	-0.33557431838428503	1	1
LOC113245319	1.2470632943954025e-6	3.3663437617700527e-5	6	1	-0.33536094076113343	1	1
MIA2	8.014465205676472e-4	0.3014466065897544	9	0	0.3350879530519639	1	1
CERS2	0.014983814272078145	0.447565610866534	10	0	0.3350273183634721	1	1
PPIG	4.588281721395747e-4	0.005822581609361364	6	1	-0.33440976011093	1	1
RAI14	0.009164431105006348	1	10	0	0.3343991481271728	1	0.8333333333333334
ATP8B2	0.009285575164232193	0.13189114941242291	4	0	-0.33431571156368356	1	1
DHRS11	0.013880796238131893	0.21852832501971145	5	0	0.3334272395186636	1	1
TENT5A	0.01948580939812386	0	2	2	-0.33324285260410913	1	1
GAA	0.004150908684481679	1	10	0	-0.33245224494035686	1	0.8333333333333334
SLC25A39	0.032606445518716796	1	6	0	-0.3308132274850897	1	1
SAMD4A	0.02418231001755333	0	2	2	0.3305695651403643	1	1
STAMBPL1	0.004629368665113323	0.05439115635217004	5	0	-0.3301731474146374	1	1
LOC113263699	0.02444527626847535	0.0032105817909006576	3	1	-0.3289943130779439	1	1
CTNNAL1	4.7387547087232046e-7	0.002216926413084875	5	2	-0.3288470716033065	1	1
IPO11	0.011775426775270083	0.020788307125509473	14	1	0.3286728384777654	1	0.8333333333333334
EPS15	6.498750431086292e-5	0.006374881914937342	12	1	-0.32842263837181795	1	1
SORBS2	2.2781756642873996e-7	0.00426807348945842	12	2	0.3277049056699334	1	1
DDR2	0.010958267124289203	0.0013373404877385648	4	1	0.32763171133280244	1	1
NFYC	0.017963378633214722	1	10	0	0.3271443021287045	1	0.8333333333333334
AQP7	0.014983814272078145	0.6251459026734828	12	0	-0.3264054626836731	1	1
PTPN3	0.04734274197322478	1	10	0	-0.32572494027957993	1	1
PARP3	8.811093866843199e-4	0.2786985127648785	12	0	-0.32571176928288603	1	1
PPIP5K2	5.752594737632464e-19	0.017465642339003128	14	2	-0.32535131053717	1	1
MTMR14	0.016560939315692337	0.05084237375325219	7	0	-0.32437299993106283	1	1
LOC113248611	0.045883021550004635	0.00887470164696499	3	1	0.32411593123186844	1	1
PRKAG1	0.019231109283069477	0.0041079355031799075	4	1	0.3234058083476525	1	1
ASPSCR1	1.231819044461943e-7	0.005944067806207235	15	1	-0.3230337893808033	1	0.8333333333333334
DNAJB4	0.027728503654851362	0.11789807874304564	6	0	-0.3224288305776496	1	1
PPP2R3A	1.6358099210477746e-7	0.0030028794429242537	11	1	-0.32194230437017146	1	1
MKRN1	0.004629368665113323	0	2	2	0.32110107222686246	1	1
NFX1	0.049806577302411566	1	8	0	-0.31958092952252193	1	1
ZFP62	0.035961996411481977	0.01438004326698288	3	2	-0.31897938016715877	1	1
BLOC1S1	2.0278773992962226e-6	0	2	2	0.3186326046131822	1	1
ECI2	1.5043515455208105e-4	0.21017134703840704	7	0	0.3184148816092421	1	1
TOB1	0.014140750359238655	0	2	2	-0.3178382192244594	1	1
RBM10	0.015584535767009279	0.23869183385000292	11	0	-0.3166073398714189	1	0.8333333333333334
ZC3H15	0.035779352774194695	0	2	2	-0.3165416416235536	1	1
NKAP	0.013853142249680839	0	2	2	-0.31632293263414946	1	1
MPRIP	2.2083499432302057e-10	0.05450155657276736	5	0	0.3161341054711455	1	1
ORC2	0.023340816696060245	0.2786290786697519	9	0	-0.31606042012716584	1	1
SESN3	0.03374824381666482	0	2	2	0.3152815913284195	1	1
PGRMC2	0.041044943176605855	0	2	2	0.3145728441791884	1	1
SUPT5H	0.02665039657589018	1	4	0	0.3142236018264106	1	1
TLN1	0.0010834955274893585	0.0015907896597035511	5	2	-0.31371597416064995	1	1
NDFIP2	0.0238468033654394	0	2	2	0.31348430256727	1	1
PDZD2	0.003517454079153532	0.00845933912205745	5	1	0.3133159062208258	1	1
IMMP1L	0.0022108786653058815	0.7726221390272977	9	0	-0.3129338477057083	1	0.8333333333333334
ARHGAP12	5.911671363379807e-7	0.20924966952148663	8	0	-0.31270197860606364	1	1
ELF1	0.007551146552492267	1	6	0	-0.3126244910406018	1	1
DGUOK	0.0031305193559791377	1	6	0	-0.312388364678924	1	1
PLK2	0.0445806050391522	0.6958964630877382	4	0	-0.3122664621106643	1	1
XRCC5	9.616336314744751e-4	0.0014637156465234177	5	1	-0.3121706678350842	1	1
EPHA7	0.045883021550004635	0.375034066741644	5	0	0.31158814253380795	1	1
BMP2K	0.018094328482615878	0	2	2	0.3113163970350664	1	1
GTF2I	0.00799128863200871	0.8412659650816502	11	0	-0.3103112332728419	1	1
MFN1	0.01857515639465724	0	2	2	0.31016479833554433	1	1
ARHGAP24	9.971453357963276e-8	0.001773414270533967	6	2	0.3099102865979749	1	1
SORBS3	0.02152284444652291	0.6751818231844445	14	0	-0.3094658356767387	1	1
FAF1	0.045963779807473584	0.03639490232314963	6	1	0.30910623764534917	1	1
ELOVL5	0.0029909579920100195	0.547882086058714	16	0	-0.3090664310843918	1	0.8333333333333334
APC	8.506485875809023e-4	0.0034863690730690218	7	1	-0.30855799500099995	1	1
MYO1C	3.539834477747426e-8	0.200928493511941	10	0	-0.30852622848317657	1	1
SLIT2	1.235542876192725e-4	0.42383971269499005	7	0	-0.3084756363143663	1	1
CDIP1	0.02130424761777208	1	10	0	-0.3076530413930292	1	0.8333333333333334
HIPK3	5.1155881742050205e-8	1.3455596757037188e-6	5	2	0.3071277782066001	1	1
FAM13B	0.045056231630101015	0.06970326256719228	7	0	0.30659974234845994	1	1
NPR3	0.004792879321397843	0.15008376563093145	6	0	0.3062331775086387	1	1
ACYP1	0.016560939315692337	0	2	2	-0.30616371036325457	1	1
AARS	0.015384477246591716	0.7640206409540407	6	0	-0.3056016036356072	1	1
PTCH1	0.041517997029094804	0.21765428618637525	4	0	0.304691660668498	1	1
RBBP6	4.3884159232586607e-4	1.8453745131748737e-5	3	1	0.304265113193626	1	1
BAZ2B	0.005006384499364459	1	23	0	-0.3042327261448618	1	1
GORASP2	0.0447200642507743	0.02824503165309608	5	1	-0.3040483740287476	1	1
ESYT2	3.024870513320565e-4	0.0020811456677222724	8	1	0.3035213546907938	1	1
MGRN1	0.021661870685675984	0.18215599927170842	6	0	0.30318516778637994	1	1
FAT4	0.008392797395579788	0.003298020913821635	3	1	-0.3026425654059119	1	1
IWS1	0.017677229347402984	1	10	0	0.30242980314995954	1	1
GAS6	0.019258381711412524	0.07565821854728572	3	0	-0.301999409888408	1	1
ATP2B4	9.40764096009013e-5	0.022846497940405677	9	1	-0.3019476868653142	1	1
ORMDL3	0.02368182383707327	0.5689545388651633	4	0	-0.3015136122432196	1	1
