gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Ventricle-Stomach)	pct_gene_expr	max_pct_tx_expr
S1PR1	0.00886951795115102	0.0015993792456593667	4	1	0.37909322233645887	1	1
LOC113265298	0.02573060022101208	1	3	0	-0.37845065569081177	1	1
NT5C2	0.04861878073519783	1	18	0	0.37782850067354756	1	1
LOC113249140	0.009285080402158323	0.005534716677580409	5	1	0.37767407231379013	1	1
PEX26	0.003641121915369813	1	9	0	0.3758060794455616	1	1
INTS13	0.04465395173542857	0.02730565090442747	5	1	0.37566592096978196	1	1
PFN1	0.018475944757050663	0.013010536234089851	3	1	0.37388793176244733	1	1
CELF1	0.007104251004135489	0.0019319090174576596	14	1	0.3730396091868625	1	1
LIMCH1	0.001202405022956521	0.36072818365406817	9	0	0.37164851741330734	1	1
FAM214A	0.007270494331611862	0.4470253476921921	10	0	0.37077421249277853	1	1
DOCK9	0.027372846469226202	0.057009219432107135	11	0	0.36939547558886626	1	1
RTN3	0.0031701095631231145	0.23214163225974715	3	0	0.36866514387464216	1	1
ABLIM1	1.6784123130634178e-15	1.4522427252467864e-7	7	2	-0.3682788862298152	1	1
ADCK2	0.0028046107346903454	1	9	0	0.36805211067461985	1	0.6666666666666666
UBAP2L	0.03663899643483715	1	16	0	0.36750415457885943	1	1
PTPRA	0.03336452494852213	0.1811802339521773	5	0	0.367108868730011	1	1
KLHDC3	0.004704036042355408	0.003367881278280221	9	1	0.3664263621378244	1	1
GYPC	0.0038284461208760653	1	4	0	-0.3640353598720593	1	1
CLIP1	3.447534960553073e-11	0.010223140074487413	16	1	0.3638315864033286	1	1
GPD2	0.02110886798994769	0.006465604614857764	7	1	0.36283940195376874	1	1
SAT1	0.006337794144993645	1	13	0	0.3610737538612835	1	1
RAB11FIP3	0.049951915417184904	0.8034697983774505	4	0	0.3610372013707349	1	1
RAPGEF6	0.0026594617189756977	0.29971398313455744	7	0	0.359715131239147	1	1
WNK1	5.704727915820329e-5	0.005106420033649879	11	1	-0.3586993933160329	1	1
FERMT2	1.9272434260546405e-21	1.9224580298713e-4	11	2	0.3571030840780113	1	1
USP47	5.388426935021555e-4	0.004886743469725311	10	1	0.3564565051941552	1	1
DNAJB6	0.004222689610260542	0.2327066653604997	11	0	-0.35603186258096775	1	1
EHBP1	8.83743758668637e-5	0.06899575136465885	13	0	0.3559481613051223	1	1
ECHDC1	0.03677269921417664	1	7	0	0.35594191194026825	1	1
SMIM20	0.014130049779689837	0.539865329070955	7	0	0.35557423735015625	1	1
PANK1	0.0017578612318499473	0.0025470787988899884	4	2	0.3553179290259952	1	1
IKBKG	0.0015304401627538801	1	12	0	0.3552292933691199	1	0.6666666666666666
TTC33	6.811501371270761e-4	0.3042092352800216	10	0	0.35467058474439134	1	1
CD36	0.03877504577813395	0.8045441949816928	9	0	-0.3544576360467765	1	1
AGL	4.586232629840241e-9	0.13049484546549453	7	0	0.3533525635940156	1	1
METTL25	0.03241063043716963	1	14	0	0.3521711096496877	1	1
NSMAF	0.0039034504803556217	1	12	0	0.3514069441986204	1	0.8333333333333334
CIAO2A	0.042838698922796015	0.12028284317268724	4	0	0.3509168056693097	1	1
IDE	5.615096534794317e-4	1.0533084173308355e-4	4	1	-0.34989037684353697	1	1
ITGA7	2.94077520126437e-4	1	14	0	0.34890889271695713	1	1
PCDH7	0.011762118031287527	0.005651333340453194	3	2	0.34867621400006255	1	1
CUNH19orf12	0.005503000296894047	1	4	0	0.3483922162313592	1	1
RTN4	1.2480321310424043e-6	0.002022266012712012	10	1	0.34775647091961076	1	1
TTLL12	0.04426182684112087	0.766102589632403	5	0	0.3476228335634966	1	1
GMPR	0.005700290502481399	0.08062634815407298	5	0	0.3456098354614221	1	1
RPRD1A	0.017138465834759267	0.571485329690559	11	0	0.34371766059186587	1	1
ENSA	0.008071494542683222	0.0011441574259650272	6	1	0.34330954614016823	1	1
PRXL2A	0.04798897774944227	1	6	0	0.3423603605384823	1	1
ZNF550	0.029175770842101986	1	3	0	0.3404723633608415	1	1
YEATS2	0.03477537557284591	0.03752244221579745	3	1	0.33961156542438387	1	1
AK2	6.979968006188803e-5	0.015941987282050117	4	1	-0.33952271382047994	1	1
RNFT1	0.03812346811358101	0.06754521190725835	8	0	0.33910193487489376	1	1
KIAA0319L	0.009407240010412696	1	10	0	0.33909906771488973	1	1
PKIA	5.365942059764519e-4	4.3640641699313064e-4	4	1	0.33735172532811447	1	1
FAM53C	0.026579407228514054	1	5	0	0.3370530968591211	1	1
CLASP1	7.881598258036018e-4	0.01213363444615415	10	1	0.33679196243121295	1	1
PACS2	3.923842332555385e-4	0.03897996413632178	8	1	0.33616036995408727	1	1
ADGRF5	3.3620653719023656e-5	1	7	0	0.33542710215292504	1	1
CAT	0.0010708854507556784	0.0675035174555401	11	0	-0.3339791683375697	1	1
IDH3B	8.89193594030439e-5	0.0017632873097801012	5	2	0.33388613313705684	1	1
E2F6	0.04526617138245679	0.311614145471702	4	0	0.33370460642824135	1	1
MYLK	1.3021093483589659e-5	1.7557608051932764e-5	8	2	0.3331820006240244	1	1
ENAH	0.005608958870705047	0.06441370484858515	6	0	-0.3330828752947193	1	1
PDE1C	6.538101257138374e-10	1.0674309567406274e-8	4	2	-0.33287923174738954	1	1
PPP3CC	0.0417666992041577	1	4	0	0.33277754364667944	1	1
METTL15	0.03305499869394119	1	3	0	0.3326247610866695	1	1
DCTN1	0.0213538479992902	0.12791405668091732	16	0	0.33223174344731315	1	1
PCBP2	0.017252990141875167	0.46268611682641625	13	0	-0.33172915342015086	1	1
NDRG2	2.913541493078704e-4	0.008552876782582073	8	1	0.3315658539630645	1	1
SEC31A	0.005160985274080945	1	14	0	0.3314133597177119	1	0.8333333333333334
DCUN1D3	0.015142128069050728	1	6	0	0.3309898569929386	1	1
AP2B1	0.004030798639410556	0.0778951954489562	6	0	0.3309599767743527	1	1
P2RY1	0.04296642349817495	0.48331657856359533	4	0	-0.3286943061872347	1	1
DCAF6	0.009259400308513847	0.21930480734668178	13	0	0.32810929328406596	1	1
LOC113247645	0.004030798639410556	0.003988182065284823	8	1	0.32676457525030045	1	1
LOC113262222	0.009286879507942688	1	6	0	0.3267631557478979	1	1
RUFY3	0.0012000551272651518	0.00770231914512585	8	1	0.32613559104532125	1	1
DNPEP	0.032020290927777445	0.45481683515879795	9	0	0.32553768392627275	1	1
CYLD	1.6532483516232662e-4	0.07740926502243697	11	0	-0.32546955964535695	1	1
PACSIN2	0.00870231934920949	0.7838545146335746	12	0	-0.3244049179249944	1	1
SPIN1	0.017324210932899525	1	4	0	0.32407731573359055	1	1
CCPG1	2.6326947150514174e-4	0.007550114495840744	13	2	-0.3239707041059365	1	1
LOC113249727	0.02707470166409964	0.5337818631518655	8	0	0.3235596045132955	1	1
COQ4	0.04465395173542857	0.9451988089491942	4	0	0.32355172855744607	1	1
ACSL4	0.03648673396511806	1	10	0	0.32333338737830764	1	1
WWTR1	0.03196000184386165	0.009805798613255633	3	1	0.3230551899689975	1	1
UBA3	0.029175770842101986	1	7	0	0.323014525761265	1	1
POMP	0.019556414133299727	0.006089639049542621	4	1	0.3219192243812825	1	1
NFE2L1	1.1916311169232714e-4	0.0014018399760592714	6	1	-0.32189477474068273	1	1
WDR43	0.001948055834619013	1	6	0	0.3216296230611956	1	1
SLC8A1	0.02771719358576994	0.002870142506628338	6	1	0.3214808787632586	1	1
TARBP1	0.03196000184386165	0.2461096942923166	7	0	0.32111639908286094	1	1
CLIC4	0.036625313916084035	0.02796449698895879	4	1	0.32054269449147854	1	1
DYNLL2	0.0010180078867096571	0	2	2	-0.3204106626191281	1	1
PHKA2	0.021735404910473426	1	11	0	0.3202547358387655	1	1
MYL6	1.5761469158565022e-4	2.570418638989694e-4	3	2	-0.3197521291308058	1	1
NDRG4	0.04811679420741664	0.01491571319924879	3	1	0.31788428929936846	1	1
GNB4	0.04771763291780806	0.5801829961838816	5	0	0.31734733025376083	1	1
TTC17	0.002795428791264113	1	4	0	0.31707615830944375	1	1
CD99L2	0.04093738512664567	1	9	0	0.31705567571013094	1	1
RIOK3	0.029952126553759322	0.028864924409806134	11	1	0.31592399891667095	1	1
NOP58	0.0407643998264874	1	5	0	0.314619931542203	1	1
PAFAH1B1	5.122286734895098e-10	0.025989234954573844	9	1	-0.3143837531834007	1	1
ZC3H14	0.03186644878734067	0.5379188260382636	9	0	0.3134153690156315	1	1
ZFAND5	0.00156747360502984	0.017739796889603844	5	1	0.3132286802677854	1	1
MITF	6.91659671741185e-5	0.028541474976144194	8	1	0.3117898731937962	1	1
DCUN1D2	0.04953823076050681	1	25	0	0.3113623136772149	1	1
AP2A2	0.030459655258646325	0.22363804695635836	6	0	-0.31002336966279254	1	1
LOC113253952	0.008238640252127928	1	8	0	0.30912088653988046	1	1
XPO4	0.030459655258646325	0.0012310536283689022	8	1	0.3079263557100934	1	1
NCAPH2	0.01915135703537382	0.554026803171328	10	0	0.307707452243738	1	1
SLK	0.03970728783188476	1	3	0	0.3076189697826241	1	1
SPICE1	0.01966669506302409	0.9712241888264521	6	0	0.30728222502487945	1	1
FUOM	0.027372846469226202	0.03465609336895838	8	1	0.30725713578887454	1	1
RAF1	4.5922051338993634e-7	1	9	0	0.30622879978274903	1	1
SMUG1	0.0038208508897219265	1	10	0	0.3056749191728778	1	1
SEC23IP	0.015580324578297926	1	10	0	0.30555053344945987	1	1
PCGF5	0.044046388033232804	0.048621090682021036	5	1	-0.30552861063910414	1	1
TMEM87A	0.0260535074949488	1	12	0	0.3050670353235435	1	1
DDX46	0.0025961147193912454	0.07952148521799614	10	0	0.3041663228701513	1	1
BRD8	0.029175770842101986	1	19	0	0.3030919581041915	1	1
MLF1	0.0011013594658231779	0.00716565969554407	7	1	0.3025708115549355	1	1
CTSB	0.027372846469226202	1	4	0	0.30208661211970966	1	1
DUSP26	0.03495893675547031	0.210448330264834	5	0	0.30102655875934436	1	0.8333333333333334
IDS	0.04900179282785045	0.8808124958695914	4	0	-0.2997827308927363	1	1
MYO18A	0.00886951795115102	0.6917212630216175	9	0	-0.29971723550312174	1	1
MBD1	1.7449036875304156e-5	0.8862509097609704	24	0	0.29830086939439215	1	0.8333333333333334
FILIP1	0.009259400308513847	0.06923256257362914	4	0	0.2973119968991552	1	1
MTMR6	5.263960381688813e-4	0.024067366983509295	8	1	0.29722927702088786	1	1
KLC1	0.023143715226225242	1	10	0	0.2963379237297279	1	1
UBFD1	0.035887989387601994	0.1932532700915219	7	0	0.2957488572813892	1	1
ZNF322	0.03648673396511806	1	8	0	-0.29515168922557766	1	1
PTGES3	0.007270494331611862	0.15630970550213125	7	0	0.29481325764798666	1	1
APPL2	0.0058136012581190034	1	13	0	0.2942060544654871	1	1
FAR1	0.030459655258646325	0.16431148803554058	7	0	0.29392625297781094	1	1
GIT2	1.1573291311039312e-4	1	17	0	0.2936249628526399	1	0.8333333333333334
NRDC	0.005640679752217908	0.4495950528571001	12	0	0.2934408950397301	1	1
N4BP2L2	3.825117642427614e-6	3.577345491019717e-4	8	2	0.2928892410813079	1	1
KANK1	5.891075518941631e-4	1	13	0	0.2927398284613421	1	1
HNRNPA2B1	1.0142489056121792e-10	6.955336552906228e-5	10	1	0.29260570303213757	1	1
HIBADH	6.043884007180817e-4	0.5643486867839668	7	0	-0.2923404135117458	1	1
FBXO3	0.001265829010772393	0.01741551268788022	7	1	0.29188916056661307	1	1
MKRN2	0.04223942180810429	0.26194063563655406	6	0	0.29144275031024286	1	1
AKTIP	0.006461755879631239	1	8	0	0.2913521438360389	1	1
TEK	0.006229298716281353	0.0056618313727826546	4	1	0.28993255562125225	1	1
LOC113244747	0.026260186628605697	0.36284556444637156	8	0	0.2898651624998443	1	1
ABCC5	2.1959967044122996e-5	1.1391587474292636e-6	4	1	0.28932062974866357	1	1
F8	0.02386416119689275	1	7	0	0.2891640193890172	1	1
YTHDF3	0.024432513350045884	0.5791418405863151	9	0	0.2889010649431098	1	1
EMC1	0.04861878073519783	1	9	0	0.28577261293739153	1	1
SORBS2	5.796798304642766e-6	0.009621787367693877	11	1	-0.28437797855235036	1	1
CRAT	5.757490160355277e-4	0.056734509742457084	4	0	0.2841340527368944	1	1
DGUOK	0.032020290927777445	1	8	0	0.283899212808318	1	1
PLIN3	0.03549456830814472	1	8	0	0.2836262596550317	1	1
LYRM7	0.026256707953172944	0.26470407516881583	7	0	-0.28295788924876675	1	1
SMNDC1	0.027153998224715453	0.061064046988157726	4	0	-0.28244086500212084	1	1
MIA3	9.07220845205908e-6	0.029822933475887232	11	1	0.28212835919319557	1	1
IFT81	0.03412237619879147	1	12	0	0.28208677624695244	1	1
WWP1	0.008238640252127928	1	15	0	0.28159977040056255	1	1
PALMD	0.034461956468987545	0.3612166434729011	6	0	-0.28059291495330196	1	1
CEP83	0.024457767204487706	0.689318905360787	7	0	0.2797952028375301	1	1
STX2	0.04974020670717351	1	4	0	0.2793047159710199	1	1
ZDHHC20	0.025610813677963043	0.24338936869502267	7	0	0.27913599393816074	1	1
RBBP6	0.03150215282630501	0.004010852310638732	3	1	-0.2789746729689525	1	1
SPPL2A	0.0417666992041577	0.7248315938198223	3	0	0.2780283853779386	1	1
ATP5PF	0.01944318550418712	0	2	2	-0.27690954004546076	1	1
GLUL	0.022781889375548158	0.0057879335972320315	6	1	0.2768261886332043	1	1
MAP4	7.371101809449273e-6	0.0732868811418149	13	0	0.27624929683036503	1	1
DTNA	0.007052657438918134	0.48670048880873634	13	0	-0.2757128667251957	1	1
BHLHB9	0.01622971532798013	1	13	0	0.27566568055031515	1	1
LOC113246349	0.04465395173542857	1	10	0	0.2752962766254292	1	1
THOC1	0.0027144824369431156	1	9	0	0.2719774272571141	1	1
MTSS1	0.00753134700018426	1	11	0	0.2716543293862093	1	1
PHKA1	0.006240258790830726	1	11	0	0.2706123323473778	1	1
GSTZ1	0.01260429867654631	1	7	0	0.2703823906668556	1	1
TSR1	2.026787004582485e-4	0.009841814501002159	8	1	0.269664839416842	1	1
PRPF39	0.03725492728703403	1	14	0	0.2694466601638703	1	0.8333333333333334
PHLDB2	0.0010708854507556784	0.004161823425448298	11	1	0.26861576597844106	1	1
NBN	0.00442976576189586	1	12	0	-0.26839535177094714	1	1
AFDN	0.0010180078867096571	1	12	0	0.2683948985418383	1	1
ACADVL	0.03877504577813395	0.012026335482812496	5	1	-0.2658263513697521	1	1
CUNH9orf3	0.036643234179725294	0.19763795321927222	6	0	0.26478821387895435	1	1
USP15	2.135044784820544e-5	0.11094493062172806	13	0	0.26398272130027334	1	1
PLA1A	0.044046388033232804	1	10	0	0.26245856017751695	1	1
EZH1	0.007335673624333316	1	8	0	0.26241187854420484	1	1
TENT2	0.03196000184386165	1	8	0	-0.26235303087385986	1	1
BCL2L13	0.017324210932899525	0.3768718877950129	9	0	0.26060638454380697	1	1
MYOM2	0.018672378734089317	0.03721894640248669	9	1	0.2599555037793947	1	1
COPS4	1.669694971109014e-5	0.0017572885609395221	7	1	0.2593865317852186	1	1
SYNE1	3.960436128647109e-6	0.0010653135520434197	14	1	0.25711145586307055	1	1
BTBD1	0.03859661114252591	0.02018140866839664	4	1	0.257018787633957	1	1
APPL1	2.2751412805508545e-10	0.05099890809677007	10	0	-0.2555289310728367	1	1
EIF4A2	0.029673894904170207	0.0058609596607162705	4	1	0.25488428682413666	1	1
PKP2	0.04424487834142507	0	2	2	-0.25325749831737054	1	1
RBM14	0.03192293995915083	1	5	0	-0.253116023957504	1	1
SORBS1	3.8710042900784835e-17	3.243157420590944e-6	17	2	0.25191794764340125	1	1
CAMK2D	0.004031116752132778	0.0025654448632354988	9	1	0.25149094267207883	1	1
BNIP2	0.026256707953172944	0.17928558917398046	8	0	0.25119406007007494	1	1
FXR1	1.125365141139647e-14	4.6792930217674864e-4	11	1	0.25094875093269614	1	1
IRAK4	0.018672378734089317	1	13	0	0.2500881060852217	1	1
LOC113251518	3.4601298899547393e-4	1	15	0	0.24975640231012944	1	0.8333333333333334
COL15A1	0.01106619353304339	0.7315411240437856	10	0	0.24849890888068712	1	1
LOC113254378	1.0152620647209888e-4	0.03444167142366905	11	1	0.2478065158457103	1	1
LOC113245319	0.021845569326142886	0.11592645878027269	5	0	-0.24739899760152734	1	1
CAV1	1.1482541625502231e-4	0.22990891269849428	6	0	-0.24475359172840905	1	1
TNS1	0.013612769911882606	0.08405753672729514	9	0	0.24428394664907147	1	1
SIRT5	0.016693273418409278	1	7	0	0.24366276545114174	1	1
NDUFAF5	0.01910260810698139	1	8	0	0.2425272841016809	1	0.8333333333333334
LOC113240981	0.01105159739679836	0.001056782272410762	3	1	0.24205643223452245	1	1
KIF21A	7.177804144240996e-5	1	12	0	-0.24152882643675044	1	1
PDE8A	0.011612071442562434	1	7	0	0.24134643869943412	1	1
TIMM21	0.015630373985869347	1	4	0	0.2406133063099971	1	1
ZADH2	0.04465395173542857	0.007636706053552004	3	1	-0.24051238558858556	1	1
CLCC1	0.006240258790830726	1	15	0	0.2402830233394398	1	0.8333333333333334
SLC38A2	0.029852657438674386	0.029254275792408847	6	1	0.23989037143383218	1	1
LOC113267063	0.011762118031287527	1	9	0	0.23975772531877604	1	0.8333333333333334
LDHD	0.005472060222778811	0.22571502078083971	11	0	-0.23853146399868783	1	1
HTATSF1	0.0028046107346903454	1	7	0	-0.23603536143397807	1	1
DNAJA4	0.005895729149878273	0.0490560470265651	4	1	-0.2358674985947984	1	1
OSBPL8	6.658575062703143e-7	0.02182246850389074	14	1	0.2358548279056463	1	1
COBLL1	0.039988492701347286	1	13	0	-0.23529134291573855	1	0.8333333333333334
YBX1	0.00207713676681416	0	2	2	-0.23490862375256982	1	1
PLIN2	5.891075518941631e-4	1	9	0	0.23461750419831237	1	1
ZKSCAN5	0.0011172408128558486	1	13	0	0.23363012054372456	1	1
FUS	0.027691332216469397	1	12	0	0.23307313768764576	1	1
FBXL17	0.03745831991112411	1	4	0	0.23302367266420126	1	1
CLK4	0.027372846469226202	1	19	0	0.23277186081869344	1	1
EXOC2	0.03812346811358101	1	11	0	0.23192111710233076	1	1
EXOC3	8.330155323377436e-4	1	8	0	0.23160436118043543	1	1
SLAIN2	0.023143715226225242	1	6	0	0.22466244955538106	1	1
RIN2	2.1615655685701624e-4	1	8	0	0.22335586102945215	1	1
SEC31B	0.03725492728703403	1	16	0	-0.22229117530470643	1	0.8333333333333334
CDK5RAP2	0.03200159591986084	1	7	0	-0.22182220625560134	1	1
MYOM1	2.0408800025989e-4	0.6275803529966589	11	0	-0.22164902767016567	1	1
ATP11B	0.023767872428659593	1	6	0	0.2214762481693542	1	1
CSNK1A1	1.508252815859684e-4	0.024024461530155916	9	2	0.2201364005154569	1	1
GPBP1L1	0.041551924829301236	1	11	0	0.21853281043784956	1	1
DGKZ	0.031199995583919803	1	14	0	-0.2161148784989065	1	0.8333333333333334
RAB1A	0.029952126553759322	0.01211625467711179	4	1	-0.21597790899115174	1	1
RRN3	0.047722144198940934	0.7825536636033409	6	0	-0.2156630166707486	1	1
DNM2	0.00638605355434379	0.6575253235127999	10	0	0.2150901132254014	1	1
PSMA4	0.004515468021008578	0.7536226412746833	3	0	-0.21368400599249815	1	1
MORF4L1	1.7695053348234174e-4	0.16097404183463052	5	0	-0.21273210051412356	1	1
ZSCAN23	0.009822143422951575	0.017442244660011853	11	1	-0.21161924701849388	1	1
ECPAS	0.034585682672674443	0.9439278839366642	11	0	0.21104281715725864	1	1
RILPL1	0.001912073800021978	0.5484742295409784	5	0	0.20893562950605937	1	1
PHYHD1	0.04661526708165548	1	8	0	0.20723207693507634	1	1
BIRC6	0.03638367961392888	1	9	0	0.20625059027427375	1	1
DST	1.3404289958245944e-7	0.01779548128440975	22	1	0.20576408251749134	1	1
ABCA5	0.03241063043716963	0.05981423120930174	5	0	-0.20352674391542558	1	1
SLC25A30	0.002808154526196406	1	14	0	-0.20345748264948993	1	1
MAST4	0.04611628666011445	0.019848073967231664	4	1	-0.20222019190406468	1	1
CDC37L1	0.03970728783188476	1	4	0	0.19993291274430133	1	1
PHF14	2.473582656950769e-4	0.015799612057266436	12	1	0.19824969481281585	1	1
GPR180	0.007234788145196026	1	8	0	0.1963419723004252	1	1
BNIP3	6.128408520305041e-4	1	6	0	0.19630826507364518	1	1
ACAA2	4.270405372653665e-4	6.266914511410546e-4	4	1	-0.1961052838761544	1	1
MLLT10	0.00877753097488921	1	13	0	0.19608096986615925	1	1
TSPAN12	4.2675583806821944e-4	1	16	0	0.19527171701488044	1	1
TARDBP	0.04009762993666991	1	7	0	-0.19519668556128936	1	1
BRWD1	0.04650675671757548	0.008368595259354319	3	1	-0.19407429879657248	1	1
ERI2	0.026260186628605697	1	9	0	0.19359442987088282	1	1
CYTB	5.757888579422704e-14	1	3	0	-0.19281848099165222	1	1
DARS	0.0012252744583996198	1	8	0	-0.19258605190148256	1	1
MLIP	9.440445359189819e-4	1	12	0	0.19208492971902943	1	0.8333333333333334
BZW1	0.016666184810330678	1	7	0	0.19102682680470578	1	1
LOC113271230	0.03550985834157676	1	5	0	0.1890348982058878	1	1
ALDH1L1	0.022781889375548158	1	14	0	0.18791230063694853	1	0.8333333333333334
GHITM	0.004031116752132778	1	6	0	0.18774735852255403	1	1
NNT	0.005952847195502729	0.01811023461995534	8	1	0.18766546855296118	1	1
ANAPC7	0.03677269921417664	1	6	0	0.18755101042885577	1	1
B3GALNT1	0.013720700512610297	1	14	0	0.1866806353058834	1	1
ATP2C1	0.006461755879631239	1	13	0	-0.18636793792450762	1	1
MEF2A	2.951900781794971e-6	0.23717840542742108	16	0	0.18555982168802143	1	1
IFI44L	0.012554536558095832	1	15	0	0.18443899796873137	1	1
HADHA	1.2428051095030596e-4	0.028348566690164372	10	1	0.18353524939180654	1	1
DPM1	0.03881013911263004	1	3	0	-0.1833175350986996	1	1
PTEN	0.01727723944002073	0.0017935201933860182	3	1	0.1826946361065911	1	1
VLDLR	0.04757394162617283	1	6	0	-0.18265339332427522	1	1
SMG5	0.0012000551272651518	1	4	0	0.18241750627690553	1	1
NFU1	0.03877504577813395	1	5	0	0.1815455188320893	1	1
ABCE1	0.005160985274080945	0.020994552466420815	6	1	0.18142257120890615	1	1
ATF6	0.019929832330681487	1	6	0	0.18135961650903587	1	1
PFKM	3.352273174539072e-5	1	6	0	-0.18061746269977533	1	1
ARHGAP12	0.009025589909128698	1	9	0	0.17962793484469874	1	1
UROS	0.01851585583311212	1	13	0	0.17611759927019102	1	1
CMC2	0.03200159591986084	1	10	0	0.17576529098676516	1	1
HDLBP	0.024457767204487706	0.05003083365452208	10	0	0.17522485246060074	1	1
DHX30	0.025576858991407825	1	9	0	0.1751022627650089	1	1
PDHA1_LOC113242247	0.01944318550418712	0	2	2	0.1723751558074766	1	1
RMND5A	0.03677269921417664	1	3	0	0.1719096822217001	1	1
PPP2R2A	0.002504982169730223	1	7	0	0.170256314355119	1	1
SLC25A3	2.998163600933259e-10	0	2	2	0.1700393992733137	1	1
LOC113253249	5.1662041371077504e-8	1	5	0	0.16955135977389957	1	1
PPP6R2	0.04885531640759021	1	8	0	-0.16874551402495916	1	1
COQ9	0.04798897774944227	1	7	0	0.16658290457066338	1	1
CLOCK	0.04201910568883277	1	9	0	0.16431830339059073	1	1
THNSL1	0.005472060222778811	1	5	0	0.16382108435219817	1	1
PRKAG2	0.011232505957982827	0.4275470060185802	5	0	-0.1637466193378254	1	1
GOLGA4	7.555004007479356e-9	1	10	0	0.16320565331444153	1	1
DMD	0.042229225856489104	1	11	0	-0.16179982440685658	1	1
NEB	0.011409847851605827	1	32	0	-0.15945021200905543	1	0.6666666666666666
MATR3	7.561828343639992e-4	1	8	0	0.15668559753195876	1	1
TACC2	0.001692422338804427	1	13	0	0.15556362934012452	1	1
ZNF638	0.012503782467573204	1	15	0	0.15511418813672623	1	1
SPTAN1	0.018194661250239177	0.7568882128278669	12	0	0.1548972507163679	1	1
IVNS1ABP	0.017252990141875167	1	8	0	0.15459450068856723	1	1
LMNA	0.01961853277167688	1	4	0	0.1542251506619403	1	1
COL3A1	0.029442483252968176	1	10	0	0.15388213240935497	1	1
UBA1	0.04900179282785045	1	7	0	0.1527690892686293	1	1
ETFB	0.024234277927714144	1	5	0	0.15273255733110547	1	1
IL11RA	0.01260429867654631	1	12	0	0.15229488856295642	1	1
YWHAE	8.53358516101935e-7	1	6	0	0.15215397751526905	1	1
LOC113267549	0.013432954315174554	1	5	0	0.1513903519274685	1	1
ARHGEF6	2.913541493078704e-4	1	6	0	-0.15106828251063598	1	1
CANX	0.011232505957982827	1	6	0	-0.15075535908206594	1	1
GART	0.0011172408128558486	1	13	0	0.1496996970441392	1	1
SH3GLB1	0.034585682672674443	1	8	0	0.14704613477251288	1	1
AP1S2	3.4601298899547393e-4	1	5	0	0.14553947233709458	1	1
KPNA4	0.02089547494585534	1	3	0	0.14504390376140108	1	1
ETFDH	0.009479629757815652	1	11	0	0.143144331801963	1	1
RNF141	0.04103335187440455	1	8	0	-0.1411397734625276	1	1
CALU	0.03377604729822853	1	7	0	0.1403293281698847	1	1
PAM	0.007914525688125408	1	15	0	0.13706092353245578	1	1
SZRD1	0.01944318550418712	1	5	0	0.13443619081439706	1	1
UBE2D3	1.8488328113692748e-4	1	13	0	-0.13391053808827158	1	1
HNRNPK	0.006032675393699519	1	10	0	0.127669079056735	1	1
IDH2	0.002672616008726842	1	4	0	0.12721179644730846	1	1
ABCB7	0.029171408086263017	1	6	0	-0.12423860573176072	1	1
TLN2	0.03452358332267239	1	12	0	-0.12187841513177242	1	1
ND4	5.869433712020965e-7	1	3	0	0.12109249706904024	1	1
TXNIP	0.002795428791264113	1	8	0	0.11649247619765779	1	1
ACTG1	0.04885531640759021	1	3	0	-0.11604313434562441	1	1
NAP1L1	6.934763816334131e-4	1	8	0	-0.11251717482475693	1	1
CKM	0.009259400308513847	0.025518244636297472	4	1	0.10037103731580482	1	1
ACADL	0.02386416119689275	1	7	0	0.09726606795592832	1	1
LOC113253526	0.012362038977435234	1	4	0	-0.08779025124494741	1	1
SDHA	3.7520251261658005e-5	1	7	0	-0.08505608140381875	1	1
None	0.02386416119689275	1	3	0	0.05586865984230471	1	1
