gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Muscle-Gall Bladder)	pct_gene_expr	max_pct_tx_expr
WDR7	0.01729534996928506	0	2	2	0.5333719740841635	1	1
ACAP3	5.191346575951479e-4	0.38022462793965245	3	0	0.5333637242417478	1	1
SCYL1	0.04947634347819592	0.02578007166233469	3	1	-0.5331608708201016	1	1
ANKFY1	0.010268655971159613	0.007058728015533377	4	1	0.5322721481569919	1	1
DOCK4	0.010685152466636124	0	2	2	0.5317487601155176	1	1
PIH1D1	0.013591211241621985	0.14546397251695084	8	0	-0.5313643378205484	1	1
EXOSC2	0.033446649261237034	1	8	0	0.5312411585288737	1	1
TLE1	4.240549459088191e-4	1.1907103441172198e-5	3	2	-0.5312325803837026	1	1
PMM1	0.006926568932375733	0.0905344103533458	7	0	0.5307269228849822	1	1
SH3BP5L	0.018406903346030703	0.15879473203719077	4	0	0.530242274285986	1	1
VARS2	0.025544371723698545	0.13375826475098662	3	0	0.5284418812237636	1	1
USP40	0.004504766827272302	0.0016973318570195817	9	1	0.5284311050537364	1	1
DYRK1B	1.7710998245324552e-4	0.704837379857204	6	0	-0.5283686934912435	1	1
MAP3K20	0.04368372275735983	0.053961144985172266	4	0	-0.5265042421332538	1	1
NDUFA10	0.015483006456034802	3.786778064253117e-4	8	1	0.5264530244750434	1	1
COL4A3BP	0.01971247581793989	0	2	2	-0.5260874341111741	1	1
RCSD1	8.091417424491136e-7	3.3064553848291187e-4	5	1	0.5259585749219224	1	1
ST6GAL1	0.023333026603324647	0.07040974862122852	10	0	0.5248182106778455	1	0.75
HYKK	0.007935302314097193	0.8853669202313404	9	0	0.5247377429886739	1	0.75
ZNF609	0.006255484134461471	0.11133399399476426	5	0	0.5210680703875663	1	1
PUM3	0.0012338178576145138	0.004481760823384742	11	1	0.5198432038230839	1	1
CTSH	0.0020628446606011236	1	8	0	0.5194870445311114	1	1
CNOT8	0.045985374987104415	0.05302569422269088	3	0	0.5194328417581036	1	1
RASSF4	0.004043613657940785	4.849940716827181e-4	11	1	0.5191295166155274	1	1
SMAP1	0.021514055955674797	0.025257628072979283	3	1	0.5158340843750269	1	1
VPS33A	0.013832751791881984	0.025423908822200452	4	1	0.5146775518151586	1	1
ERP44	3.141425043584503e-4	3.378759468374309e-4	6	1	-0.5142820986067849	1	1
ATAT1	0.00393582313895576	0.05802026409718713	11	0	0.5140132853882655	1	0.75
CUNH1orf198	0.012487560596083315	1	6	0	0.5139973545447698	1	1
KMT2B	0.020569640898358745	0	2	2	-0.5138925200707313	1	1
PARS2	0.04430237831666196	1	4	0	0.5138749822581355	1	1
SHPRH	0.018631991293120213	0.10060166472476563	7	0	0.513374150200117	1	1
novelGene_LRMDA_AS	0.04070894006057549	0.032306388007028196	3	1	0.5133074049440319	1	1
RAB1A	0.017188943312016834	0.1229652411050775	5	0	0.5130418604212956	1	1
PRPF3	0.038408061008971726	1	13	0	0.5129604400040682	1	0.75
C1R	0.004896000224429993	0.17502778582787035	5	0	-0.5122432324455957	1	1
MFAP5	0.003100413041099544	0.0025642370886082475	4	1	0.5121489614071643	1	1
MSI2	2.0808914539303033e-4	8.67423235645265e-5	6	1	0.5120913344992764	1	1
ABHD10	0.015402171571380607	1	4	0	-0.5120524858014162	1	1
NELFA	4.422666728972367e-4	0.003964230576331805	7	1	0.5118489500910173	1	1
CNNM4	0.037808608979828934	0.2769200886091158	4	0	0.5116857277875237	1	1
FSD1L	9.67259981382632e-5	1.989505478450614e-4	5	2	0.5115412647350265	1	1
SCHIP1	2.7832246987224887e-8	1.3874063358335008e-4	6	2	0.5108123817588888	1	1
LOC113268666	0.02754733870441081	0.038680908018194196	5	1	0.5103336927546298	1	1
PPARG	0.0054427222382789214	1	11	0	0.5089064820626595	1	0.75
TPP2	1.8481761079853455e-18	2.211806906523396e-8	8	1	-0.5083196728257598	1	1
SLC45A3	0.018675305456621227	0.014206119997876472	6	1	-0.5077996347977644	1	1
KCTD18	0.005936238515396032	0.42557506646711185	6	0	0.5075444429219718	1	1
CCDC50	0.003406120111266212	0	2	2	-0.5071377621342102	1	1
ABR	1.4445830318311071e-06	9.46392749980309e-5	5	1	0.5063953137423891	1	1
CAB39L	0.025544371723698545	0.18101360271182668	6	0	0.5059871340558727	1	1
ACSS2	6.414540391572222e-7	0.4533146199639621	9	0	0.5053539063816417	1	1
ALDH3A2	4.373012881644116e-4	0.003504548022600114	17	1	0.5052192344374843	1	0.75
TARS2	0.010268655971159613	0.10697908923675814	7	0	0.5045068903895885	1	1
LDB3	3.720765428380276e-8	0.047017322310087144	9	1	0.503741572224108	1	1
RAI1	0.011674032816144308	0	2	2	0.5036315895467175	1	1
DUSP26	3.58393472543239e-9	6.257476912915997e-4	7	1	0.5031667849487187	1	0.75
KAT2B	1.345698048595953e-6	7.83828132354996e-7	5	2	-0.5030388889170342	1	1
TBL1XR1	0.005553875754476437	1	9	0	0.5028265372193113	1	1
LOC113268718	0.03095175313207535	0.3558611733790659	5	0	-0.5024130389904921	1	1
LOC113269004	0.017409790233340657	1	5	0	0.5005332549402248	1	1
MTFMT	0.038408061008971726	0.1191140705616629	5	0	0.5003792992085772	1	1
ZNF568	0.023432587140362313	0.4179511659360045	6	0	-0.5002662492029042	1	0.75
BNIP3	0.0032459589848094082	0.022749405066673663	6	1	0.49954028907076925	1	1
HSPA14	2.899189147783328e-6	5.503151412668689e-4	7	1	0.4995236592463658	1	1
TSG101	0.017832687802949575	0.6511648302045062	11	0	0.499373230161121	1	1
SDHD	1.2024281247609213e-8	5.296191090553076e-11	4	2	-0.49830199937881503	1	1
PYGM	0.004884092367809024	0.29345272750906	7	0	0.4981419475696305	1	1
DDB1	0.00237383068212785	0.1473989980930219	6	0	0.4980133092953399	1	1
UBFD1	3.8580906584066916e-4	0.02751432398705642	7	1	-0.49563622439758465	1	1
DUS4L	0.03310847763747103	0.4694920793411917	4	0	-0.49487173037550025	1	1
NCOA6	0.01473624424771427	0.9437022072258089	6	0	-0.49463062561772786	1	1
MADD	0.00845917696137846	1	12	0	0.49351620705171556	1	1
BLCAP	0.027151315907429894	0.006709493430841921	4	1	0.49256226690806904	1	1
PPARA	2.9604603031965505e-4	0.009625342964197897	6	2	0.4921111061912514	1	1
PTGS1	0.0012520072218646227	0.0019145227541818896	4	2	-0.4919678703611415	1	1
PARP6	0.0018454301299779324	0.0123856151585186	9	1	0.49133690179228096	1	1
GTF3A	0.03957743349473072	1	4	0	-0.4912268652054643	1	0.75
PPP2CA	0.0043888282530587675	0.001590574951023131	6	1	0.49025223895557846	1	1
PRR12	0.035206532663973056	0	2	2	-0.4886304894658434	1	1
BAZ2B	1.887288161686383e-5	0.06268375032413137	17	0	0.48854563237880577	1	1
MAFK	1.438165055688783e-4	1.662887994078226e-4	6	1	0.4884685678043674	1	1
SACM1L	0.035937909552180194	0.002334683368108087	5	1	0.48777642117146214	1	1
FBXL17	0.004310401523072466	0.01586621705891503	4	2	0.4874031942748336	1	1
ACSL1	4.1419218932995956e-12	0.06691932882381688	13	0	0.4864046753781526	1	1
CTDP1	0.04414260283641844	0.0638213177731851	4	0	0.48621900122631795	1	1
MALL	0.01473624424771427	0.0923317727313018	5	0	0.4842469587662096	1	1
RTKN	1.1028036322882832e-7	1	9	0	0.48392605372919817	1	1
IRAK1	0.009036378127311184	6.325577750257912e-4	3	1	0.4830635442927274	1	1
MED27	0.02451578003612728	0.024552666294008162	5	1	0.48298374855920667	1	1
NAA25	0.032747272804327945	0.05570466629401915	3	0	0.4826530188143352	1	1
PLXNC1	3.905429619090157e-4	0.06513286429202812	4	0	0.48253930807706125	1	1
PRMT9	1.5235133625702977e-4	2.3414938679217306e-4	6	1	-0.4816883219163603	1	1
CD44	0.012634807608656628	0.37635963243553183	5	0	-0.4812134580810493	1	1
SAMD11	0.004710880978311747	0.443676629913199	3	0	-0.4806367596155469	1	1
CLCN4	0.022446553389370037	1	7	0	0.4797046426816229	1	1
AP5Z1	0.008767048757946585	0.24461815334206977	6	0	0.47915460877911753	1	1
TOR1AIP1	0.035050382355195794	0.13980666973721673	6	0	0.478603979854627	1	1
CCDC12	0.048445481695532325	0.6486685268711586	4	0	0.47839056432162497	1	1
CAMK2G	1.438165055688783e-4	5.521255426332508e-6	5	2	0.47804621833205985	1	1
TMEM245	0.01873431172466354	0	2	2	0.4770909458865251	1	1
TMEM175	0.001681711091813063	0.05099971491027736	4	0	0.47683591881578324	1	1
LARS	0.01752017312667264	0.09048190121601599	8	0	0.4761386343180367	1	1
NAPRT	0.0018497773490597936	1	8	0	0.4743878090246203	1	1
AMPD2	0.0026599613515977815	0.014830470038137915	12	1	0.47368386598483225	1	1
CRLF3	0.04624333933906776	0.6364121260069794	5	0	0.47269799136965573	1	1
ATL2	3.462074041967065e-5	0.308837862059917	7	0	0.47229683566686487	1	1
SEC31A	1.7363228351506603e-4	1	19	0	0.4718994109299104	1	0.75
PSMA2	0.0122476709048723	0.003245399779449877	4	2	0.471649194453305	1	1
MLST8	0.02825745949218191	1	7	0	0.47151790756715933	1	1
CCDC80	0.0012320017914953323	0.06579659082274641	5	0	-0.47048390656797057	1	1
AGPS	1.8764067642249572e-4	0.003661407275294426	6	1	0.46933635616835845	1	1
CTBP2	0.02520756189377686	0.22559864207557054	6	0	0.4685987842130733	1	1
AKAP6	0.004043613657940785	1	5	0	0.46836967244758826	1	1
LOC113244552	0.008767048757946585	0.05591908102340397	6	0	-0.4678090240445184	1	1
MSL3	0.024461439478876936	0.2603455366903465	7	0	0.4667321611715145	1	1
NAPEPLD	0.03221761099246464	1	8	0	0.4648758813164848	1	1
R3HCC1	0.03893609882468179	1	8	0	0.4635182679407407	1	1
RPS6KA2	0.020710096715460372	0.08731739598913062	6	0	-0.46311811536808745	1	1
ACTN2	3.113577850516713e-14	3.206299082142595e-7	7	3	0.46248806980633755	1	1
MRLN	0.001983592774306856	0.5404047426636513	9	0	0.46167679196903844	1	1
LOC113264927	5.7284533979671775e-6	1	13	0	0.46140494528285736	1	1
TRIM63	5.448930620785748e-4	8.601928132253857e-5	4	2	0.4605145533253464	1	1
SCP2	1.477378989191793e-4	3.87930723861062e-4	5	2	-0.4604429347080024	1	1
DLG1	0.0499456226554816	1	7	0	0.4597975222291977	1	1
SELENOT	0.004267238719410168	0.048769494098410984	5	1	0.4589097966763724	1	1
GNA13	0.019826863630163713	0.0033332586926135975	3	1	-0.45883534589945035	1	1
KIF1B	5.563954946863311e-6	6.591038226233224e-6	4	3	-0.4581974194158715	1	1
UTP25	0.006036141963743521	0.15793444996805328	5	0	0.45803585403099256	1	1
ACOT6	0.0022202203183172625	2.848144548226255e-4	4	2	0.45786010769961666	1	1
PKP4	0.0014312098199058378	1	8	0	0.45780625034074196	1	1
FERMT2	1.2409005164410199e-8	0.8646004580562284	11	0	0.4561926685013954	1	1
TOM1	0.011531733452888625	0.13592106858870423	12	0	0.4560131551885272	1	1
CPT1A	0.03244455968710493	0.043576811031214906	6	1	0.4550522804807782	1	1
USP25	2.774703165448826e-4	3.407432063944703e-4	5	1	-0.45471462999924284	1	1
ALKBH3	0.011603146017583377	0.14219294163513876	6	0	0.4546662439903851	1	1
ALKBH1	0.02197412165511057	1	5	0	-0.45441994463441004	1	1
NOCT	0.0031633353658684056	1	5	0	0.45426014871774256	1	1
LOC113265650	0.01252669400692272	0.34068754274814367	3	0	0.4532293831056912	1	1
CKM	7.029715056000846e-4	6.820666593790618e-5	4	2	0.4531633778297024	1	1
CAPN1	0.04698760202621417	0	2	2	-0.45273567972821327	1	1
ATP2A2	5.598772189385044e-4	0.02169360290249937	7	1	0.45253367005536127	1	1
PRXL2A	0.005458899971908109	1	8	0	-0.45249070741830666	1	0.75
ICK	0.02731308026638047	0.36884209675168017	6	0	-0.45162561042560634	1	0.75
RASGEF1B	0.003028495985568686	0.09063826052011592	5	0	0.45149538440846304	1	1
UBA3	0.012111162648001751	0.05248856821723459	5	0	0.4514731592842385	1	1
CCPG1	2.1062749406672714e-9	0.003009015649957484	10	1	-0.45144962450345444	1	1
RNF34	0.02786071354685113	1	4	0	0.4509928216096415	1	1
SLC2A9	9.758460598062417e-4	1	12	0	0.44804612588988435	1	1
JADE1	0.02240410566014882	0.4424655352858172	9	0	0.44714970805004295	1	1
CRY2	8.787576189940051e-18	2.42489580406401e-8	12	2	0.4461184163829831	1	1
MED6	0.025304816723622767	0.17875310747909146	9	0	0.4461006082018215	1	1
PTBP1	0.00472276533136413	1	6	0	-0.4459836314346318	1	1
N4BP1	5.552334748499985e-4	0.0026275232536931443	4	1	0.4453954903980405	1	1
DCAF7	0.0035634874324337504	2.307103708419321e-4	3	2	0.4453766121361093	1	1
SIK3	0.0047602324113180244	5.806487438498669e-4	4	1	-0.44503454532888437	1	1
GNPNAT1	0.0025711729179729863	0.4531354313963231	9	0	0.4444920352001729	1	1
CCDC186	0.008955741599154991	0.0917127628130309	4	0	0.44377620319886957	1	1
CGNL1	0.01915891718835796	0.14662555771416813	8	0	-0.4435658853238682	1	1
LZTS2	0.04464021774565641	0.014941499665881732	3	1	0.44323145268217123	1	1
PSMG3	0.01878124505404522	0.339150616057433	4	0	0.4430629993630321	1	1
EXTL3_LOC113269942	0.04974260914570483	0.012956190357156873	5	1	0.44291764604146594	1	1
CHD9	1.1872158136371455e-5	0.1139691313641907	10	0	0.44255687394988646	1	1
ST6GALNAC2	0.006843643096189447	1	6	0	-0.4423454458736788	1	1
GPT2	0.032225228418443275	0.031088365923786047	10	1	0.4416437928080953	1	1
LRIG2	0.04607268715200903	1	6	0	0.44147821042875096	1	1
PARP14	0.019929408090997972	0.6900299757923498	3	0	-0.4411227860889542	1	1
FAM131A	0.01865006424749563	1	5	0	0.4403044240303069	1	1
CLCC1	0.010944648582443811	1	10	0	0.4400723085216081	1	0.75
MRPS31	0.007814247349393785	0.02722216217701274	5	1	0.43924799696599004	1	1
LRRC2	4.177569230039835e-4	1	11	0	-0.4391428307293711	1	1
ARHGEF15	0.030111380623829165	1	10	0	-0.43892342223481456	1	0.75
FIG4	0.023723379415945448	0.33681411673806333	8	0	0.43730791897223903	1	1
HMGCL	0.04478247101753686	1	11	0	0.4371636210837786	1	1
SPG11	0.03186981302697367	0.4188191933731702	7	0	-0.4370260618693613	1	0.75
FXYD6	0.010268655971159613	0.09612837665638826	4	0	0.4367309015157532	1	1
TRABD	0.012518687391332498	0.07463230183001572	10	0	0.4354373985457236	1	1
LOC113251817	0.042737177622139896	0.5889810968981907	5	0	-0.4353406128797025	1	1
SLC38A4	0.007935302314097193	0.13090209030130945	12	0	-0.434316434897982	1	1
SLAIN2	1.2416906586703233e-5	0.00479318163530974	7	1	0.43411568445233284	1	1
ZKSCAN8	0.024959773579610694	1	7	0	-0.4334100146412473	1	0.75
CPSF1	0.0016671849605602819	1	12	0	0.4330906727364041	1	1
ST3GAL5	0.04471493060333205	0.21753521364960754	4	0	0.4327238721770681	1	1
SFSWAP	0.004069679002524549	0.09424940299621967	4	0	0.43197419360223543	1	1
SND1	0.003355348621164815	1	11	0	0.4318886912749822	1	1
ZSCAN9	0.003356217363624929	1	5	0	0.4317795609136213	1	0.75
MCAM	0.01043701055087661	0	2	2	0.43161779935987155	1	1
LOC113246291	0.0017728340996588426	8.397767679837483e-4	14	1	0.43124149591648164	1	1
N4BP2	0.010268655971159613	1	9	0	0.4308301334792792	1	1
UBE3A	0.0015786409805046944	0.0038314480444649967	4	2	-0.42964363042573195	1	1
ASCC3	4.154154354798963e-7	0.005780666862631949	9	1	0.42941982847101634	1	1
ENAH	1.9415674094240762e-4	9.336538077210711e-5	5	1	-0.42937857609620633	1	1
BRWD1	0.022250628372326255	0	2	2	0.42889377582328514	1	1
RPRD2	0.04021923743222056	1	6	0	0.42873548021633884	1	1
SEL1L3	0.002782003376157252	0.0939134574310331	4	0	-0.4284517084157439	1	1
MUM1L1	0.012266969351965465	1	6	0	0.4267317745338114	1	1
TBC1D13	0.027686886113765137	0.26379750977285965	8	0	0.42670991192654234	1	0.75
FXR1	7.828444127981743e-16	7.982674376326718e-9	9	1	0.4266366309973352	1	1
ZFAND5	0.0038675844931539897	3.067446256411744e-4	4	1	0.4261544683417976	1	1
KLHDC3	8.316870339542072e-7	3.4883848255772147e-6	10	1	0.4260778465518488	1	1
LOC113253952	0.032747272804327945	0.18559079032934955	8	0	0.4246572647238355	1	1
TCF7L2	0.004657252980764757	0.49464814522945916	14	0	0.424562043058777	1	0.75
LOC113242772	0.0499456226554816	1	8	0	0.4244228385135649	1	1
SMTNL2	0.018813092639139984	0.0041261642773106405	4	1	0.42426038893548934	1	1
ABLIM2	3.3994750766760745e-5	0.34487686080916563	9	0	-0.42328182366084505	1	0.75
DNASE1L1	0.027042456247314516	0.1813221335401442	6	0	0.4229889024868189	1	1
STK38	0.027151315907429894	0.3079313269292427	10	0	0.42297537775479016	1	1
ALKBH5	0.0025105913232953314	0.006644107847316769	3	2	0.421888039282753	1	1
CFL2	0.03848234751667779	0.003810188523436812	6	1	0.4214919130098973	1	1
FHOD1	0.014828294277727364	0.1852613937369438	13	0	0.4212095681034818	1	1
TIMM22	0.00722463169903971	0.06874368842646443	4	0	-0.42031370282368863	1	1
TMEM30A	0.006119448925407754	0.10712472404214575	6	0	0.4198608773894884	1	1
CAMK2A	2.1062749406672714e-9	0.02438084112718784	7	1	0.4197682756731782	1	1
LAMP1	0.042254916063878434	0.04372772791990282	5	1	0.41922841491060747	1	1
LAMA4	0.022727497477479947	1	9	0	0.4180237108114463	1	1
GAPVD1	5.185541122254433e-4	0.12304554289314287	6	0	0.41799972383197115	1	1
PFKFB3	7.019784561131919e-5	1	12	0	0.41768461667763773	1	1
XPO4	4.3161054459256036e-4	1	7	0	0.41749907596540414	1	1
CLTC	0.006071165542116045	0.02567823833253883	7	1	0.41735627522560076	1	1
NIPSNAP2	0.003964149800782148	0.013360687397773002	6	1	0.41691092419238757	1	1
ACADL	0.01941158125823895	0.02751221143017489	6	1	0.4160083409371033	1	1
GGACT	0.011674032816144308	1	6	0	-0.41586801085657454	1	1
TUBA8	0.023252259012645098	0.0033561258612298268	3	2	-0.4155093553200361	1	1
SAP130	0.005936238515396032	1	9	0	0.4154003914551806	1	0.75
ACAD9	0.0015786409805046944	1	7	0	0.4153842650899092	1	1
PPIP5K2	0.004720858766031976	0.7003388681381707	13	0	0.41523139488581406	1	1
LOC113247645	1.049139731705002e-16	2.448533580475001e-7	7	3	0.4150942595195278	1	1
FASTK	0.00397242383760428	0.019766228633603444	6	1	0.41507097859270103	1	1
SETD4	0.0092802018659832	0.1023289442744514	12	0	0.4143128029026307	1	1
RHEB	0.0015444752381879392	0.0010943824857588855	5	1	0.4133607153018336	1	1
NFIC	0.03506792537602596	0.0316628339757213	4	1	0.4132714148790044	1	1
NEURL1	0.025205702825516183	0.14585112761965854	4	0	-0.4127365254124846	1	1
COPS4	4.217960830032402e-4	1	6	0	-0.41245963826800175	1	1
FOXJ3	7.971160593044354e-4	0.2126391566654138	5	0	-0.4118998466528423	1	1
REV3L	0.02197412165511057	0.12033102790629836	8	0	0.4110061447469943	1	1
SIRT5	0.006696515805333464	0.2422204357040921	7	0	0.4109182191760748	1	1
PGBD1	0.002418287133771568	1	6	0	0.4108017921076762	1	1
SPAG9	0.00472276533136413	0.08790809620371488	6	0	0.409977494708042	1	1
LIN54	0.02120300551963558	1	6	0	-0.40988804987159455	1	1
ARID5B	0.04136494746427659	0.07310872164866229	6	0	0.4098484936788999	1	1
STAC3	1.0965286583247143e-6	0.045226038330734464	12	1	-0.40967678550920666	1	0.75
UBE2Z	0.025986632963102826	0.09991438112961444	3	0	0.409245846791941	1	1
RUFY3	4.514448703475805e-12	7.90064017641193e-4	8	2	0.4083516015004584	1	1
ZFYVE16	0.027220393832573155	0.01172137969438706	5	1	0.40753107957553436	1	1
RABGAP1L	0.045790589984502424	0.07538034209476467	4	0	0.40745728027226435	1	1
GCLC	0.02371749315980089	0.018919687911353334	5	1	0.4074162332337645	1	1
RBMS1	1.4722420311634958e-11	0.24783194538164102	16	0	0.407330429615794	1	1
FAM193B	0.025655640826591417	0.369673632586237	6	0	0.40713000629839946	1	1
TXNL1	2.382274706902754e-5	0.01563223483094702	6	2	0.4068409394561616	1	1
NBR1	0.01110624468024441	0.5584181015305828	8	0	0.40673723827422087	1	1
HSD17B11	5.588309728116816e-4	0.3513123601282422	4	0	0.4063195072686244	1	1
AFAP1	1.247962080451344e-5	0.003110541104629216	4	1	0.40608678559197386	1	1
PKNOX1	0.001616121096876181	1	7	0	0.40604091091955613	1	1
LOC113263699	0.03506792537602596	0.00584766286451907	3	1	0.40597975348775983	1	1
LOC113251518	3.60900769532081e-4	0.05061409959872612	8	0	0.405380099434812	1	1
LOC113246178	0.007367652217641943	1	7	0	0.4052183951311643	1	1
COL12A1	0.005646494949710826	0.10993923944338264	8	0	0.4048274939923497	1	1
MAST2	0.03331304750660035	0.08407902822918695	7	0	0.40480607225093374	1	1
RBM33	0.01183519540924581	0.32053003054718765	7	0	-0.4047148058464437	1	1
CEP170	0.013607048856832204	0.08705263064856773	5	0	0.40448644041597515	1	1
GPATCH1	0.00839260930594272	0.48288138378203793	7	0	0.40370710578497293	1	1
KANSL2	8.510633859972466e-4	0.01014193598206641	17	1	0.403439554903484	1	1
U2AF2	0.044151556153946545	0.5417395275918122	7	0	0.40325290724397045	1	1
TMEM80	0.014421770952416908	0.019603725773949546	7	1	0.4024397149161272	1	1
ZEB2	3.1498395277065947e-6	0.06648882999008246	7	0	0.4023619689329291	1	1
LEPROT	0.01681762122748344	1	7	0	0.40218596774893844	1	1
GLUL	2.0969422233769062e-4	5.950807028285491e-5	5	2	0.4011469783462478	1	1
novelGene_LOC113270085_AS	0.01971247581793989	1	6	0	0.401057034656206	1	1
NRAP	8.735408997355574e-12	6.656932829476941e-4	12	2	0.401010820855903	1	0.75
UBE2V2	0.015157350612012628	0.033848991092263116	3	2	-0.4009497809309437	1	1
PATL1	0.0015668523901504272	1	9	0	0.400516891918279	1	1
HDAC9	0.028352539104031467	1	11	0	0.40050795488039503	1	1
MFF	2.565710094100385e-14	5.668669432629486e-4	12	2	0.400116703159903	1	1
COMT	0.03272298922558149	0	2	2	0.3985729426855179	1	1
SLC23A2	0.0499456226554816	0.9271168300813191	5	0	-0.39834335528537823	1	1
ATP6V0D1	0.029666233408143974	0.008686678881323833	3	1	0.39748310655235564	1	1
OXR1	2.6300749113077496e-15	5.2576840557929744e-5	9	2	-0.3972799816060687	1	1
LOC113240981	0.007863438992151557	2.471290153208085e-4	4	1	0.39727578511545225	1	1
BAG1	0.03971341974860216	0	2	2	0.39719040825649743	1	1
CHD2	0.021008025734778557	0.15229094239857766	10	0	0.3971715090954291	1	1
DCAKD	0.017338947891869565	1	8	0	-0.39710301900813755	1	0.75
PLSCR4	0.007020568697701588	1	7	0	-0.39685973830453825	1	1
GALNT10	0.045049384592799516	0.07211940604879771	3	0	0.39673176403659116	1	1
OSBPL8	0.003028495985568686	0.04379297976976653	12	1	-0.39673134217478406	1	1
PAK4	0.03652918356653909	0.12918281919516586	4	0	0.3967002910579025	1	1
MRPS10	8.066272557087069e-4	0.09698495246426239	5	0	0.3966278299335879	1	1
DLC1	0.004423748287909532	0.04751817557814049	6	1	0.3954701411867192	1	1
MTOR	7.519543154234552e-6	0.06837356578155175	7	0	0.394969393031891	1	1
AP2B1	0.010449330842157102	0.02425971520860255	5	1	0.3947807152751517	1	1
PRRX1	0.006657198471076435	0.003242243203267348	4	1	0.39415812975413184	1	1
OSTM1	0.006195291680598819	1	5	0	0.3934066609717451	1	1
ITPRID2	0.004121458340989338	0.15176124559408607	8	0	-0.3929229013066928	1	1
LOC113250431	0.003406120111266212	0.014253847449047832	3	2	0.3924794840160808	1	1
USP4	0.02566846449470877	0.8235110169779529	10	0	0.3920684355477613	1	1
RGS3	0.011947878419770564	0.06921905905969103	6	0	0.3912522150269967	1	1
ESYT2	6.433852769391817e-4	0.01060055539880325	9	2	0.39113925461796256	1	1
GMPS	8.211708209196499e-4	2.480042100986322e-4	5	2	0.3905672643551149	1	1
ABCD3	0.012015120466831127	1	9	0	0.3903250601565289	1	1
AHCTF1	0.006334608088653272	0.01111399534137722	10	1	-0.38958719009790294	1	1
N4BP2L2	3.0267827172370492e-6	0.001943812128345135	7	2	0.38872309445318565	1	1
SPG7	0.029616414964890057	0.16512000881093944	5	0	0.3885138380117247	1	1
AKAP9	0.006524413904424985	1	12	0	-0.3884389684893267	1	1
POLR2E	0.022687598804883937	0.009949265302721206	6	1	0.3880721139854412	1	1
RNGTT	0.012111162648001751	0.18942868962590792	5	0	-0.3880543632263769	1	1
ECPAS	0.006850427821701256	0.01698532888520607	11	1	0.38748714440022575	1	1
GNL3L	0.039261021278024756	1	12	0	0.38701867654332095	1	1
DPYSL3	0.007089588464769401	0	2	2	-0.3864023310641719	1	1
EML1	0.002909806397138805	0.568242038114061	6	0	0.38639861945620857	1	1
RASA4B	5.519467270020465e-10	1.5269773591885384e-6	15	1	0.3862982759616601	1	1
HIF1A	8.895647992234696e-8	5.831244148091759e-4	11	1	0.3861311369584486	1	1
NEK4	0.0351570745432091	0.9869513508722393	4	0	0.38605661360543453	1	1
EMC10	0.02363297852688916	0.03770729654518639	3	1	0.38561552860114934	1	1
ARAF	0.018677573874142726	1	8	0	0.3853255453376955	1	1
PSMB1	1.4404500250930364e-4	0.0014863705998460844	5	1	0.38531559655765535	1	1
FAM53A	0.03767639730578093	0.3962159986568653	11	0	0.3844289277983307	1	1
GOLGA2	2.2225144155217885e-4	0.032654715883641765	4	1	0.38424044224465637	1	1
LRRFIP2	1.768006411879759e-11	4.786928471514711e-4	14	2	-0.3835973625520623	1	1
KLC4	0.03179869737011069	1	4	0	-0.3830768153876874	1	1
PLEKHM3	0.007970824446030741	0.0786154990135919	6	0	0.38296177635909673	1	1
CXCL12	0.0075831401017108805	0.004798243117715634	4	2	0.38294389193783523	1	1
NFE2L2	0.031638093803816415	0.5419259243374093	7	0	0.38278138650903226	1	1
CFAP44	0.041007760017684365	0.7924529789044296	7	0	-0.3824433246989866	1	1
NEDD4	2.7832246987224887e-8	0.048985988877672575	8	1	-0.3823971346987613	1	1
INPP4A	0.001350109692026503	1	5	0	0.3822723522958053	1	1
FAS	0.004351365582147346	0.19188023984112593	7	0	-0.382171389107814	1	1
ST7	0.013680242645202935	1	8	0	0.38146048418961626	1	1
GPD1L	0.015843300228129614	0.24991736198658013	6	0	0.38106627827919415	1	1
LOC113262256	0.0018056889457308204	1	10	0	0.3805120720668806	1	1
FDFT1	0.0011467255450203723	4.945454638162448e-4	3	2	-0.3798802171756167	1	1
MTF2	0.0026599613515977815	0.025283875586216958	3	1	0.3797980490571225	1	1
LOC113248518	1.8365944330634297e-5	1	16	0	0.3793962526007508	1	0.75
SCFD1	1.143811708194814e-6	0.013143220634155621	11	1	0.3792870521182498	1	1
KPNA1	0.04089297079098478	0.008730138297402728	3	1	0.3790778874717178	1	1
ASB3	0.02791153281390676	0.6528533516240009	6	0	0.3779089609751905	1	1
PRSS23	0.04368372275735983	1	3	0	0.37774011933672635	1	1
RBKS	0.020681124060866467	1	8	0	0.37765561058729613	1	1
EFR3A	0.0034807026438918648	0.03144080557754829	8	1	0.37764175510583015	1	1
CSRP1	0.014212946483364535	0.0014655646702952162	5	1	0.37724265808082424	1	1
EIF3B	0.020097613843935755	0	2	2	0.3771993089322674	1	1
COG1	0.001774981692737666	1	13	0	0.37700189172316534	1	1
PDZRN3	0.029310577354614342	0	2	2	-0.37684618139270665	1	1
EXOC6	0.01608565693029169	0.40663917001568445	8	0	-0.376824801419134	1	1
CD99	8.763075705388265e-7	0.006874814338353989	6	2	0.37620961555982546	1	1
